,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Dakshina Kannada,10,1,33,,150,1330,0,0,113.0,1.0,205.0,,2438.0,17983.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115546.0,1680.0,113673.0,,1532575,859732,0,7.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,7.0
11,11,11,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Davanagere,0,0,1,,17,24,0,0,7.0,1.0,8.0,,2534.0,9085.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50990.0,608.0,50364.0,,1018551,501257,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
12,12,12,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Dharwad,3,1,0,,91,190,0,0,15.0,3.0,12.0,,7035.0,12921.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,60984.0,1317.0,59647.0,,1216983,570390,0,2.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,2.0
13,13,13,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Gadag,0,0,1,,790,1073,0,0,0.0,0.0,0.0,,15750.0,10600.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25747.0,,702784,336705,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
14,14,14,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Hassan,3,0,16,,48,160,0,0,72.0,1.0,157.0,,1570.0,7353.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111818.0,1256.0,110400.0,,1225691,620186,0,2.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,2.0
15,15,15,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Haveri,0,0,0,,0,7,0,0,1.0,0.0,1.0,,1520.0,7082.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,643.0,21301.0,,1000008,387637,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
16,16,16,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Kalaburagi,0,1,0,,665,524,0,0,9.0,1.0,11.0,,17116.0,16570.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61931.0,820.0,61098.0,,1333531,652974,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
17,17,17,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Kodagu,5,0,34,,54,545,0,0,54.0,0.0,66.0,,1604.0,13490.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37129.0,329.0,36668.0,,386944,223546,0,1.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,1.0
18,18,18,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Kolar,3,0,0,,654,1197,0,0,14.0,-4.0,-19.0,,5550.0,10924.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46925.0,634.0,46238.0,,995425,632872,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
19,19,19,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Koppal,0,0,0,,27,826,0,0,0.0,0.0,2.0,,4434.0,16023.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,521.0,34661.0,,817409,423492,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
20,20,20,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Mandya,5,1,9,,27,489,0,0,44.0,3.0,29.0,,1644.0,10754.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73781.0,653.0,73052.0,,1190714,668047,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
21,21,21,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Mysuru,25,1,24,,432,931,0,0,181.0,0.0,189.0,,26424.0,58689.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179271.0,2413.0,176584.0,,2160694,1282038,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
22,22,22,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Other State,0,0,0,,0,0,0,0,0.0,0.0,0.0,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
23,23,23,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Raichur,1,1,1,,89,263,0,0,2.0,1.0,2.0,,6730.0,15949.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39975.0,332.0,39642.0,,1027118,461372,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
24,24,24,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Ramanagara,0,0,0,,32,221,0,0,3.0,0.0,5.0,,1771.0,5570.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24206.0,320.0,23873.0,,755803,473516,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
25,25,25,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Shivamogga,1,0,1,,34,77,0,0,22.0,2.0,41.0,,5078.0,14006.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69454.0,1090.0,68269.0,,1163831,541554,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
26,26,26,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Tumakuru,5,0,19,,371,1031,0,0,80.0,4.0,116.0,,19901.0,37503.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120880.0,1131.0,119503.0,,1685123,906746,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
27,27,27,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Udupi,7,0,3,,25,127,0,0,50.0,-2.0,50.0,,890.0,8145.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76752.0,487.0,76218.0,,919708,535466,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
28,28,28,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Uttara Kannada,11,0,8,,32,336,0,0,60.0,5.0,66.0,,889.0,7488.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56258.0,771.0,55394.0,,981097,510683,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
29,29,29,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Vijayapura,0,0,0,,395,834,0,0,4.0,0.0,1.0,,13456.0,21314.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36271.0,495.0,35765.0,,1544927,650501,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
30,30,30,2021-11-05,KA,214.0,7.0,286.0,80145,7534,26815,0,0,1795.0,41.0,2192.0,560495.0,245456.0,559745.0,0.0,Yadgir,0,0,0,,35,53,0,0,0.0,-1.0,1.0,,5331.0,1560.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27545.0,206.0,27338.0,,713187,349033,0,0.0,2022-01-22T01:23:54.406423+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989489.0,38102.0,2943170.0,51217791.0,42652767,23239159,0,29.0,29.0,0.0
