,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Dakshina Kannada,16,-1,27,,218,1530,0,0,138.0,1.0,196.0,,2920.0,21098.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115536.0,1679.0,113640.0,,1532425,858402,0,7.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,7.0
11,11,11,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Davanagere,0,0,4,,234,386,0,0,9.0,1.0,8.0,,3751.0,13753.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50990.0,608.0,50363.0,,1018534,501233,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
12,12,12,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Dharwad,6,1,0,,354,361,0,0,12.0,3.0,13.0,,10012.0,16318.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,60981.0,1316.0,59647.0,,1216892,570200,0,2.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,2.0
13,13,13,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Gadag,0,0,-1,,1765,627,0,0,0.0,0.0,-1.0,,16979.0,11568.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25746.0,,701994,335632,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
14,14,14,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Hassan,7,0,20,,233,1167,0,0,97.0,1.0,154.0,,2097.0,10238.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111815.0,1256.0,110384.0,,1225643,620026,0,2.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,2.0
15,15,15,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Haveri,0,-1,0,,0,1,0,0,1.0,0.0,1.0,,2230.0,9935.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,643.0,21301.0,,1000008,387630,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
16,16,16,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Kalaburagi,2,0,6,,1389,1548,0,0,10.0,0.0,13.0,,21303.0,20972.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61931.0,819.0,61098.0,,1332866,652450,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
17,17,17,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Kodagu,9,0,4,,95,790,0,0,70.0,0.0,41.0,,1832.0,15177.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37124.0,329.0,36634.0,,386890,223001,0,1.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,1.0
18,18,18,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Kolar,5,-4,-39,,442,675,0,0,16.0,-4.0,-16.0,,6511.0,12804.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46922.0,634.0,46238.0,,994771,631675,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
19,19,19,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Koppal,0,0,0,,81,730,0,0,0.0,0.0,4.0,,7964.0,23203.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,521.0,34661.0,,817382,422666,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
20,20,20,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Mandya,4,2,-2,,432,2875,0,0,48.0,2.0,31.0,,1985.0,12155.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73776.0,652.0,73043.0,,1190687,667558,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
21,21,21,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Mysuru,13,-6,36,,3620,8413,0,0,211.0,-1.0,204.0,,34182.0,73783.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179246.0,2412.0,176560.0,,2160262,1281107,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
22,22,22,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Other State,0,0,0,,0,0,0,0,0.0,0.0,0.0,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
23,23,23,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Raichur,0,0,0,,317,863,0,0,1.0,0.0,1.0,,12931.0,26554.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39974.0,331.0,39641.0,,1027029,461109,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
24,24,24,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Ramanagara,1,0,1,,406,1306,0,0,4.0,0.0,6.0,,2308.0,7836.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24206.0,320.0,23873.0,,755771,473295,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
25,25,25,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Shivamogga,6,2,11,,235,845,0,0,23.0,2.0,53.0,,9155.0,22811.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69453.0,1090.0,68268.0,,1163797,541477,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
26,26,26,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Tumakuru,15,3,12,,2442,6146,0,0,81.0,4.0,110.0,,24753.0,45173.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120875.0,1131.0,119484.0,,1684752,905715,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
27,27,27,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Udupi,6,-2,13,,85,956,0,0,53.0,-2.0,61.0,,1184.0,10907.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76745.0,487.0,76215.0,,919683,535339,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
28,28,28,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Uttara Kannada,4,3,6,,93,536,0,0,59.0,5.0,65.0,,2260.0,19642.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56247.0,771.0,55386.0,,981065,510347,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
29,29,29,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Vijayapura,3,0,0,,546,1171,0,0,5.0,0.0,2.0,,23264.0,26969.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36271.0,495.0,35765.0,,1544532,649667,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
30,30,30,2021-11-04,KA,261.0,4.0,296.0,53488,19707,55436,0,0,1962.0,41.0,2211.0,593008.0,343308.0,731095.0,0.0,Yadgir,0,-1,1,,304,147,0,0,0.0,-1.0,3.0,,6159.0,2476.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27545.0,206.0,27338.0,,713152,348980,0,0.0,2022-01-22T01:23:50.691887+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989275.0,38095.0,2942884.0,51137646.0,42645233,23212344,0,29.0,29.0,0.0
