,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Gaya,111,0,277,,9103,13103,178.0,1178.0,1.0,1294.0,,94606.0,72317.0,4379383,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,36537,366,35335,,2757592,1669690,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Gopalganj,24,0,12,,3560,3080,3.0,221.0,0.0,54.0,,51030.0,26553.0,2558037,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,16942,256,16498,,1516215,1152931,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Jamui,61,0,124,,3703,11165,12.0,818.0,1.0,358.0,,42437.0,37372.0,1756078,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,10395,119,9706,,1012792,717030,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Jehanabad,17,0,65,,1639,2198,18.0,670.0,0.0,359.0,,17345.0,12400.0,1124176,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,11681,244,10952,,641297,418693,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Kaimur,61,0,18,,1674,1964,0.0,317.0,0.0,46.0,,24104.0,17325.0,1626900,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,5335,147,4883,,938440,748534,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Katihar,129,0,53,,4150,12295,5.0,635.0,0.0,215.0,,51177.0,83409.0,3068149,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,18971,268,18111,,1804415,1270506,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Khagaria,36,0,12,,2023,3563,2.0,235.0,0.0,63.0,,15114.0,13918.0,1657599,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,10342,164,9989,,916343,652374,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Kishanganj,69,0,30,,3141,3059,5.0,472.0,0.0,134.0,,22952.0,16100.0,1690948,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,10748,105,10182,,902276,630104,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Lakhisarai,49,0,10,,1210,1186,2.0,343.0,0.0,173.0,,14149.0,6108.0,1000717,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,8198,102,7870,,571817,418505,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Madhepura,127,0,33,,2998,2523,11.0,716.0,0.0,100.0,,27190.0,13821.0,1994618,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,13337,111,12549,,1136967,798100,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Madhubani,73,0,68,,9104,5843,2.0,665.0,0.0,179.0,,77513.0,32773.0,4476044,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,19193,387,18185,,2502587,1813958,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Munger,268,0,44,,5109,2170,37.0,1204.0,0.0,162.0,,23909.0,7765.0,1359054,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,16481,272,15078,,909371,689876,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Muzaffarpur,261,0,186,,10775,9847,4.0,1938.0,0.0,774.0,,89837.0,56241.0,4778610,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,34006,621,31652,,2813995,1930497,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Nalanda,93,0,178,,6061,4041,10.0,1004.0,0.0,438.0,,49948.0,14600.0,2872523,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,24816,468,23519,,1858059,1285916,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Nawada,26,0,24,,4869,4451,5.0,327.0,1.0,208.0,,34071.0,20365.0,2216653,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,10748,256,10327,,1324550,938474,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Patna,2355,3,2148,,10253,6109,368.0,15726.0,15.0,8652.0,,92355.0,32726.0,5772804,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,169988,2807,153050,,3904321,3218865,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Purnia,151,0,34,,8311,8494,10450.0,780.0,2.0,114.0,,66290.0,27324.0,3273127,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,25301,228,24336,,2067805,1412266,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Rohtas,85,0,64,,4875,9004,-3619.0,498.0,0.0,204.0,,68340.0,43867.0,2962593,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,14622,271,13969,,1780346,1285739,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Saharsa,139,0,50,,3942,7066,-2413.0,959.0,1.0,191.0,,28388.0,23069.0,1897102,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,18708,193,17639,,1201275,803783,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Samastipur,377,0,191,,9364,5952,-3240.0,1807.0,0.0,662.0,,83289.0,26254.0,4254782,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,22004,259,20496,,2472728,1703239,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Saran,273,0,66,,5351,8303,15590.0,1101.0,1.0,293.0,,93931.0,48639.0,3943098,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,24604,256,23319,,2372993,1675540,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Sheikhpura,12,0,12,,1545,576,3292.0,88.0,0.0,51.0,,11401.0,3280.0,634927,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,7810,105,7650,,356575,258714,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Sheohar,7,0,10,,669,2783,-4784.0,46.0,0.0,36.0,,8586.0,11893.0,656916,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,4477,52,4391,,360663,287476,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Sitamarhi,76,0,45,,6641,3942,-6011.0,472.0,0.0,157.0,,58929.0,29773.0,3419622,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,9844,127,9262,,1779035,1312649,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Siwan,92,0,21,,5146,2065,-2019.0,554.0,0.0,100.0,,70174.0,16283.0,3318176,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,15822,285,15040,,2344619,1527856,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Supaul,68,0,24,,4274,4343,-2611.0,420.0,0.0,76.0,,35609.0,24824.0,2228397,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,17700,157,17165,,1322639,911183,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
36,36,36,36,36,2022-01-15,BR,6325,4,4489,172539,187095,199939,749.0,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,Vaishali,160,0,85,,4902,4669,-1041.0,774.0,1.0,375.0,,50719.0,30387.0,3495021,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,20825,403,19917,,2054329,1498863,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
37,37,37,37,37,2022-01-15,BR,6325,4,4489,172539,187095,199939,,41339.0,27.0,17707.0,1254378.0,1797813.0,1059242.0,West Champaran,67,0,29,,4340,4197,,546.0,0.0,158.0,,57084.0,25989.0,3935042,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,21543,393,20678,,2195119,1639836,0,2022-01-15 22:54:29,119520000,2022-01-15 22:54:00+05:30,https://twitter.com/BiharHealthDept,,781717,12127,733673,63429625,62028149,44570466,0,0.0,0,0,0,0
