,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
10,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Dakshina Kannada,14,0,10,,1534,19286,0,90.0,1.0,94.0,,7048.0,80596.0,2083625,,,,115787,1686,113979,,1547221,1010715,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
11,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Davanagere,0,0,0,,3093,10198,0,3.0,0.0,3.0,,12246.0,38614.0,1946905,,,,51001,608,50379,,1036461,572519,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
12,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Dharwad,5,1,1,,6997,16581,0,23.0,2.0,11.0,,26842.0,57235.0,1846993,,,,61037,1320,59685,,1276013,705526,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
13,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Gadag,0,0,0,,13066,15971,0,2.0,0.0,0.0,,31519.0,45940.0,1065235,,,,26068,319,25747,,771374,420807,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
14,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Hassan,15,0,11,,1714,19004,0,61.0,0.0,111.0,,4148.0,37751.0,1776221,,,,112008,1257,110679,,1237546,727963,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
15,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Haveri,0,0,0,,1760,17811,0,1.0,0.0,0.0,,6844.0,66240.0,1598506,,,,21948,643,21304,,1016742,548875,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
16,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Kalaburagi,1,1,1,,23440,23983,0,2.0,1.0,11.0,,61027.0,67236.0,2564892,,,,61949,821,61120,,1439142,816496,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
17,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Kodagu,1,0,5,,544,11120,0,34.0,0.0,30.0,,1302.0,23594.0,554762,,,,37217,330,36814,,390920,281395,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
18,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Kolar,0,0,4,,3497,9733,0,14.0,2.0,34.0,,8974.0,19487.0,1540231,,,,47006,638,46333,,1031689,704547,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
19,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Koppal,0,0,0,,2554,11342,0,1.0,2.0,0.0,,5025.0,24793.0,1391292,,,,35199,527,34661,,840754,525094,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
20,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Mandya,3,0,1,,5170,55123,0,19.0,0.0,23.0,,8396.0,81341.0,1808680,,,,73844,654,73159,,1229325,893761,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
21,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Mysuru,30,0,7,,6646,35404,0,187.0,0.0,77.0,,41290.0,113769.0,2994744,,,,179630,2421,176969,,2247471,1524715,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
22,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Other State,0,0,0,,0,0,0,,,,,,,0,,,,36,3,33,,0,0,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
23,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Raichur,0,0,1,,10749,19182,0,39944.0,329.0,39613.0,,1121477.0,631265.0,1924773,,,,39980,332,39646,,1121477,631265,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
24,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Ramanagara,0,0,0,,2813,16700,0,-15766.0,-9.0,-15759.0,,-281516.0,-2264.0,1082739,,,,24213,323,23886,,773919,542362,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
25,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Shivamogga,4,0,8,,1775,20912,0,45301.0,769.0,44456.0,,413922.0,135750.0,1755512,,,,69513,1090,68336,,1182136,655318,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
26,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Tumakuru,4,0,9,,9615,28352,0,51537.0,45.0,51466.0,,607447.0,609413.0,2681449,,,,121036,1135,119780,,1784596,1217856,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
27,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Udupi,8,0,6,,1485,16794,0,-44110.0,-646.0,-43407.0,,-806940.0,-436869.0,1177908,,,,76854,488,76308,,928492,650579,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
28,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Uttara Kannada,0,0,1,,1720,22650,0,-20433.0,284.0,-20725.0,,71372.0,43938.0,1353299,,,,56387,772,55550,,995147,643554,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
29,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Vijayapura,0,0,1,,6783,40166,0,-20075.0,-276.0,-19726.0,,606679.0,281461.0,2175102,,,,36278,495,35777,,1594372,860148,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
30,2021-11-24,KA,254,3,546,65371,162857,710002,0,1671.0,24.0,2644.0,507220.0,580205.0,1905815.0,Yadgir,0,0,1,,1648,15912,0,-8729.0,-289.0,-8435.0,,-847171.0,-365302.0,1172985,,,,27547,206,27340,,731290,407674,2021-11-24T23:19:32.121177+05:30,65798000,2021-11-24T23:19:32.121177+05:30,,,2994255,38185,2949629,52847392,44031537,27754601
