,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Dakshina Kannada,14,0,11,,555,4601,0,0,101.0,3.0,151.0,,4413.0,39715.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115647.0,1683.0,113824.0,,1536988,899447,0,7.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,7.0
11,11,11,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Davanagere,0,0,2,,338,1652,0,0,4.0,0.0,10.0,,2896.0,15096.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50994.0,608.0,50374.0,,1021447,516353,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
12,12,12,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Dharwad,4,0,1,,1364,4179,0,0,22.0,0.0,5.0,,19485.0,47086.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,61006.0,1317.0,59652.0,,1236468,617476,0,2.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,2.0
13,13,13,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Gadag,0,0,0,,1455,1141,0,0,0.0,0.0,0.0,,23865.0,23431.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25747.0,,726649,360136,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
14,14,14,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Hassan,7,0,8,,310,2500,0,0,109.0,0.0,138.0,,4514.0,43234.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111927.0,1256.0,110538.0,,1230205,663420,0,2.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,2.0
15,15,15,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Haveri,0,0,0,,509,4458,0,0,0.0,0.0,3.0,,5758.0,52883.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,643.0,21304.0,,1005766,440520,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
16,16,16,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Kalaburagi,0,0,0,,1958,3790,0,0,9.0,0.0,7.0,,25180.0,60935.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61940.0,820.0,61105.0,,1358711,713909,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
17,17,17,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Kodagu,5,0,2,,448,5445,0,0,27.0,1.0,92.0,,1750.0,21193.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37156.0,330.0,36760.0,,388694,244739,0,1.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,1.0
18,18,18,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Kolar,2,0,4,,1649,1951,0,0,41.0,1.0,38.0,,17996.0,36044.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46966.0,635.0,46276.0,,1013421,668916,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
19,19,19,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Koppal,0,0,0,,1784,6459,0,0,0.0,3.0,0.0,,11695.0,50263.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,524.0,34661.0,,829104,473755,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
20,20,20,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Mandya,2,0,5,,486,2679,0,0,35.0,1.0,52.0,,21406.0,91991.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73816.0,654.0,73104.0,,1212120,760038,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
21,21,21,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Mysuru,10,1,27,,3102,8247,0,0,95.0,6.0,217.0,,28723.0,84496.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179366.0,2419.0,176801.0,,2189417,1366534,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
22,22,22,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Other State,0,0,0,,0,0,0,0,,,,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,,
23,23,23,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Raichur,0,0,1,,3444,11216,0,0,3.0,0.0,1.0,,18484.0,49269.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39978.0,332.0,39643.0,,1045602,510641,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
24,24,24,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Ramanagara,0,0,0,,306,919,0,0,5.0,1.0,3.0,,7105.0,27721.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24211.0,321.0,23876.0,,762908,501237,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
25,25,25,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Shivamogga,2,0,26,,1871,7812,0,0,23.0,0.0,31.0,,8439.0,40669.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69477.0,1090.0,68300.0,,1172270,582223,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
26,26,26,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Tumakuru,6,0,7,,1386,7763,0,0,49.0,2.0,158.0,,27260.0,83192.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120929.0,1133.0,119661.0,,1712383,989938,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
27,27,27,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Udupi,6,0,8,,265,3741,0,0,35.0,1.0,34.0,,2293.0,37975.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76787.0,488.0,76252.0,,922001,573441,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
28,28,28,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Uttara Kannada,9,0,20,,720,7528,0,0,59.0,0.0,68.0,,3691.0,36131.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56317.0,771.0,55462.0,,984788,546814,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
29,29,29,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Vijayapura,0,0,4,,1493,5054,0,0,2.0,0.0,9.0,,23928.0,77698.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36273.0,495.0,35774.0,,1568855,728199,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
30,30,30,2021-11-12,KA,227.0,2.0,206.0,103169,55975,162003,0,0,1880.0,38.0,1994.0,686745.0,492902.0,1552474.0,0.0,Yadgir,0,0,0,,462,310,0,0,1.0,0.0,0.0,,11601.0,21442.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27546.0,206.0,27338.0,,724788,370475,0,0.0,2022-01-22T01:24:21.129476+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991369.0,38140.0,2945164.0,51904536.0,43145669,24791633,0,29.0,29.0,0.0
