,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Gondia,0,0,0,,1141,3734,0,0,1.0,0.0,1.0,,5351.0,18009.0,0,1322331,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40520,569,39942,,896552,495491,0,7,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,7.0
11,11,11,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Hingoli,0,0,0,,7938,3422,0,0,0.0,0.0,0.0,,29447.0,13238.0,0,1178973,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18477,506,17959,,576362,217911,0,1,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,1.0
12,12,12,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Jalgaon,2,0,2,,11163,8143,0,0,14.0,0.0,15.0,,39247.0,35264.0,0,4224442,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,139955,2714,137202,,2133003,740494,0,32,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,32.0
13,13,13,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Jalna,0,0,0,,4785,3200,0,0,15.0,0.0,20.0,,16047.0,12889.0,0,1958483,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60642,1210,59407,,1110699,432716,0,1,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,1.0
14,14,14,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Kolhapur,5,1,0,,5544,10690,0,0,39.0,1.0,42.0,,16988.0,39658.0,0,3874015,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,206746,5848,200776,,2555903,1087580,0,5,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,5.0
15,15,15,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Latur,4,0,0,,7273,5371,0,0,22.0,2.0,0.0,,34213.0,27518.0,0,2455543,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92176,2439,89668,,1234096,543668,0,6,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,6.0
16,16,16,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Mumbai,257,1,217,,14557,46696,0,0,1780.0,19.0,2205.0,,85126.0,314301.0,0,12442373,,,2526 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,759819,16288,737340,,9235712,5961337,0,2526,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,2526.0
17,17,17,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Nagpur,6,0,20,,11437,15278,0,0,34.0,0.0,20.0,,45979.0,74674.0,0,4653171,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,493657,9128,484406,,3069135,1558698,0,71,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,71.0
18,18,18,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Nanded,6,0,3,,7779,7324,0,0,21.0,0.0,23.0,,39004.0,31557.0,0,3356566,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,90440,2658,87758,,1641119,608410,0,7,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,7.0
19,19,19,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Nandurbar,3,0,0,,4916,3074,0,0,3.0,0.0,1.0,,17599.0,9722.0,0,1646177,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40010,948,39056,,787273,372980,0,3,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,3.0
20,20,20,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Nashik,53,0,79,,13626,13203,0,0,293.0,3.0,573.0,,63347.0,62470.0,0,6109052,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,411250,8684,402191,,3576008,1378601,0,1,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,1.0
21,21,21,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Osmanabad,5,2,32,,5083,2166,0,0,39.0,7.0,136.0,,22905.0,10261.0,0,1660311,,,116 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67907,1976,65783,,844654,323039,0,116,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,116.0
22,22,22,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Other State,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,111,31,,0,0,0,2,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,2.0
23,23,23,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Palghar,25,0,1,,5928,11140,0,0,151.0,0.0,195.0,,31775.0,82420.0,0,2990116,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,138280,3289,134698,,1910491,779519,0,14,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,14.0
24,24,24,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Parbhani,0,0,1,,7584,3896,0,0,23.0,2.0,18.0,,34711.0,17256.0,0,1835982,,,19 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,52397,1235,51110,,957750,402466,0,19,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,19.0
25,25,25,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Pune,222,13,149,,10723,29445,0,0,1373.0,29.0,1519.0,,46034.0,139603.0,0,9426959,,,349 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1157232,19643,1134246,,7903418,4436331,0,349,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,349.0
26,26,26,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Raigad,37,12,114,,4438,8469,0,0,257.0,15.0,433.0,,19571.0,48006.0,0,2635394,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,196413,4568,191332,,1885484,834554,0,7,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,7.0
27,27,27,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Ratnagiri,1,0,19,,1333,1789,0,0,34.0,4.0,81.0,,5517.0,8563.0,0,1612672,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,79022,2489,76463,,928409,400221,0,5,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,5.0
28,28,28,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Sangli,13,3,0,,3103,12700,0,0,79.0,5.0,100.0,,11540.0,45082.0,0,2820575,,,9 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,209902,5619,204064,,1824329,851951,0,9,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,9.0
29,29,29,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Satara,18,3,14,,2583,10444,0,0,157.0,14.0,312.0,,11750.0,47943.0,0,3003922,,,31 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,250723,6456,244039,,1979138,922290,0,31,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,31.0
30,30,30,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Sindhudurg,8,0,2,,1802,2185,0,0,51.0,3.0,92.0,,4506.0,6846.0,0,848868,,,15 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,52883,1439,51244,,531513,288277,0,15,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,15.0
31,31,31,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Solapur,24,0,14,,7629,6711,0,0,162.0,2.0,231.0,,34593.0,31556.0,0,4315527,,,110 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,210788,5559,204865,,2295101,729443,0,110,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,110.0
32,32,32,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Thane,142,2,168,,20447,36485,0,0,927.0,22.0,1279.0,,88232.0,208685.0,0,11060148,,,35 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,611770,11511,598914,,5601601,3000914,0,35,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,35.0
33,33,33,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Wardha,1,0,1,,2778,3931,0,0,4.0,1.0,1.0,,10073.0,16323.0,0,1296157,,,165 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,57351,1218,55959,,769055,335445,0,165,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,165.0
34,34,34,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Washim,0,0,0,,4753,3175,0,0,1.0,0.0,2.0,,22523.0,17953.0,0,1196714,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,41665,637,41023,,611798,346306,0,3,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,3.0
35,35,35,2021-11-12,MH,925,41,945,116799,274249,317595,0,0,6244.0,154.0,8744.0,642557.0,1114798.0,1612804.0,0.0,Yavatmal,0,0,0,,10619,6548,0,0,3.0,0.0,2.0,,44411.0,28724.0,0,2775457,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,75975,1798,74166,,1278942,533402,0,4,2022-01-22 00:35:05.251163,122153000,2022-01-22 00:35:05.252051,,3646 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6622345,140516,6465893,63747431,68794617,33010236,0,3646,3646.0,4.0
