,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Lower Dibang Valley,3,0,0,5,64,8,0,72.0,0.0,4.0,398.0,1044.0,444.0,53986,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2514,11,2431,47977,35547,26548,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Lower Siang,0,0,0,1,0,0,0,17.0,0.0,0.0,263.0,605.0,171.0,80597,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,755,8,730,21851,17681,11465,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Lower Subansiri,6,0,0,34,0,0,0,35.0,0.0,0.0,307.0,840.0,305.0,82839,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3075,15,3025,49698,29484,23597,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Namsai,3,0,3,24,0,1,0,52.0,0.0,15.0,667.0,1931.0,659.0,95950,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2209,17,2135,73365,71083,60191,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Pakke Kessang,0,0,0,15,0,0,0,3.0,0.0,0.0,82.0,304.0,35.0,0,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,456,0,453,10626,8876,6827,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Papum Pare,83,0,8,357,0,0,8,462.0,0.0,40.0,2693.0,5252.0,1587.0,176385,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,18924,98,18310,390543,157917,127663,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Shi Yomi,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,159.0,25.0,13310,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,267,0,267,9574,7319,6167,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Siang,0,0,0,0,0,0,0,1.0,0.0,0.0,26.0,304.0,109.0,31920,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,416,3,412,8214,15798,10967,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Tawang,4,0,4,31,0,1,1,42.0,0.0,8.0,287.0,530.0,123.0,49950,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2663,20,2593,43766,31420,26437,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Tirap,5,0,0,15,0,0,0,10.0,3.0,2.0,119.0,1459.0,572.0,111997,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1121,5,1106,28079,34054,26291,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Upper Dibang Valley,3,0,0,9,0,0,0,3.0,-3.0,0.0,14.0,28.0,4.0,7948,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,340,2,335,7209,4331,2881,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Upper Siang,0,0,0,0,0,0,0,2.0,0.0,0.0,16.0,977.0,185.0,35289,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1023,1,1018,14568,21003,16429,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,Upper Subansiri,0,0,0,0,51,0,0,0.0,0.0,0.0,19.0,426.0,235.0,83205,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1960,6,1953,38268,25817,20300,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,West Kameng,13,0,14,61,2,8,1,150.0,0.0,20.0,763.0,809.0,420.0,87013,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3754,15,3585,105738,60642,48231,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-16,AR,140,0,54,702,344,117,11,1075.0,0.0,141.0,7358.0,27202.0,8536.0,West Siang,0,0,14,7,1,2,0,26.0,0.0,14.0,135.0,712.0,208.0,112272,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1904,6,1873,29021,37158,30770,0,2022-01-16 23:55:30,1504000,2022-01-16 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,56633,282,55195,1204276,854253,665030,0,0.0,0,0,0,0
