,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Gaya,56,0,231,,4117,6880,279,976.0,1.0,1518.0,,84879.0,72954.0,4379383,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,36593,366,35566,,2761709,1676570,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Gopalganj,48,0,24,,1836,2036,4,233.0,0.0,64.0,,43635.0,26202.0,2558037,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,16990,256,16522,,1518051,1154967,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Jamui,45,0,166,,2799,9038,18,789.0,1.0,506.0,,41881.0,45901.0,1756078,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10440,119,9872,,1015591,726068,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Jehanabad,18,0,83,,1127,592,31,555.0,0.0,414.0,,17718.0,12255.0,1124176,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,11699,244,11035,,642424,419285,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Kaimur,58,0,24,,1299,688,1,338.0,0.0,67.0,,23359.0,16351.0,1626900,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,5393,147,4907,,939739,749222,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Katihar,91,0,58,,3702,8743,2,652.0,0.0,273.0,,47052.0,82765.0,3068149,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,19062,268,18169,,1808117,1279249,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Khagaria,49,0,27,,963,5333,8,271.0,0.0,86.0,,15516.0,18768.0,1657599,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10391,164,10016,,917306,657707,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Kishanganj,87,0,49,,2057,1791,6,518.0,0.0,170.0,,24346.0,17337.0,1690948,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10835,105,10231,,904333,631895,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Lakhisarai,11,0,67,,2771,1127,9,264.0,0.0,214.0,,16424.0,7070.0,1000717,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,8209,102,7937,,574588,419632,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Madhepura,131,0,58,,1947,1416,11,776.0,0.0,146.0,,25889.0,14225.0,1994618,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,13468,111,12607,,1138914,799516,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Madhubani,64,0,62,,7435,3613,4,644.0,0.0,232.0,,82619.0,33240.0,4476044,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,19257,387,18247,,2510022,1817571,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Munger,160,0,36,,2080,870,50,1273.0,0.0,179.0,,25681.0,8306.0,1359054,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,16641,272,15114,,911451,690746,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Muzaffarpur,333,1,292,,6619,10302,9,2062.0,1.0,1016.0,,90243.0,59275.0,4778610,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,34339,622,31944,,2820614,1940799,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Nalanda,104,0,220,,2927,1625,12,985.0,0.0,642.0,,47513.0,15261.0,2872523,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,24920,468,23739,,1860986,1287541,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Nawada,36,0,37,,1013,1655,7,293.0,1.0,231.0,,34049.0,20679.0,2216653,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,10784,256,10364,,1325563,940129,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Patna,1606,2,2553,,6449,2748,502,15282.0,17.0,11205.0,,89468.0,32278.0,5772804,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,171594,2809,155603,,3910770,3221613,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Purnia,248,0,67,,4737,10053,4,965.0,1.0,168.0,,64104.0,35565.0,3273127,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,25549,228,24403,,2072542,1422319,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Rohtas,72,0,83,,1608,5419,12,491.0,0.0,276.0,,57570.0,45899.0,2962593,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,14694,271,14052,,1781954,1291158,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Saharsa,148,0,86,,3500,5221,9,1024.0,1.0,272.0,,28832.0,27155.0,1897102,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,18856,193,17725,,1204775,809004,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Samastipur,349,0,305,,3777,2623,10,1956.0,0.0,960.0,,60347.0,26736.0,4254782,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,22353,259,20801,,2476505,1705862,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Saran,143,0,139,,9672,9711,7,1123.0,1.0,404.0,,96990.0,55184.0,3943098,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,24747,256,23458,,2382665,1685251,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Sheikhpura,10,0,12,,527,172,1,76.0,0.0,55.0,,9826.0,3149.0,634927,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,7820,105,7662,,357102,258886,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Sheohar,30,0,6,,4,24,0,73.0,0.0,39.0,,8573.0,11889.0,656916,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,4507,52,4397,,360667,287500,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Sitamarhi,71,0,108,,3872,3667,3,476.0,0.0,258.0,,60406.0,25906.0,3419622,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,9915,127,9370,,1782907,1316316,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Siwan,90,0,35,,14453,10875,4,594.0,0.0,118.0,,79678.0,26720.0,3318176,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,15912,285,15075,,2359072,1538731,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Supaul,41,0,34,,2802,2184,6,418.0,0.0,107.0,,36371.0,24744.0,2228397,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,17741,157,17199,,1325441,913367,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
36,36,36,36,36,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,Vaishali,142,2,95,,2275,2474,13,814.0,3.0,435.0,,43213.0,30359.0,3495021,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,20967,405,20012,,2056604,1501337,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
37,37,37,37,37,2022-01-16,BR,5410,9,5809,156659,130767,149374,1073,41727.0,35.0,23081.0,1214128.0,1728831.0,1111268.0,West Champaran,89,0,76,,3038,3157,4,584.0,0.0,223.0,,49749.0,26310.0,3935042,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,21632,393,20754,,2198157,1642993,0,2022-01-16 23:55:36,119520000,2022-01-16 23:55:00+05:30,https://twitter.com/BiharHealthDept,,787127,12136,739482,63586284,62158916,44719840,0,0.0,0,0,0,0
