,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
13,13,13,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Gadag,0,0,0,,1176.0,167.0,0,0,0.0,0.0,0.0,,12373.0,16257.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25747.0,,691646,328477,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
14,14,14,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Hassan,26,0,28,,37.0,123.0,0,0,147.0,5.0,125.0,,5434.0,26697.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111785.0,1256.0,110294.0,,1224599,614828,0,2.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,2.0
15,15,15,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Haveri,1,0,1,,2.0,7.0,0,0,1.0,1.0,2.0,,8794.0,36386.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,644.0,21301.0,,999178,383705,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
16,16,16,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Kalaburagi,3,0,0,,1631.0,1001.0,0,0,9.0,0.0,5.0,,35135.0,44220.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61926.0,819.0,61087.0,,1323039,641641,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
17,17,17,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Kodagu,11,0,7,,26.0,202.0,0,0,112.0,0.0,67.0,,1558.0,12680.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37095.0,329.0,36616.0,,385482,212033,0,1.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,1.0
18,18,18,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Kolar,2,0,5,,748.0,1088.0,0,0,18.0,3.0,31.0,,13745.0,34211.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46916.0,638.0,46266.0,,991957,625918,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
19,19,19,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Koppal,0,0,0,,116.0,321.0,0,0,1.0,0.0,5.0,,16045.0,33794.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,521.0,34660.0,,814373,411092,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
20,20,20,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Mandya,8,0,2,,8.0,123.0,0,0,48.0,0.0,36.0,,5411.0,28944.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73753.0,650.0,73029.0,,1189318,659066,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
21,21,21,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Mysuru,33,2,34,,798.0,1258.0,0,0,234.0,7.0,247.0,,46664.0,111457.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179167.0,2416.0,176447.0,,2141764,1239770,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
22,22,22,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Other State,0,0,0,,,,0,0,0.0,0.0,0.0,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
23,23,23,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Raichur,0,0,1,,151.0,433.0,0,0,1.0,0.0,4.0,,19900.0,34897.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39973.0,331.0,39641.0,,1021603,448501,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
24,24,24,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Ramanagara,0,0,0,,11.0,61.0,0,0,8.0,2.0,10.0,,6303.0,28767.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24204.0,320.0,23869.0,,754463,469335,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
25,25,25,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Shivamogga,3,0,0,,417.0,957.0,0,0,30.0,0.0,66.0,,23220.0,47086.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69444.0,1088.0,68239.0,,1162073,535447,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
26,26,26,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Tumakuru,17,0,12,,1842.0,3742.0,0,0,136.0,1.0,112.0,,31038.0,66650.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120836.0,1127.0,119420.0,,1672730,881580,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
27,27,27,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Udupi,2,0,6,,16.0,137.0,0,0,49.0,0.0,75.0,,2422.0,27889.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76718.0,489.0,76181.0,,919074,529427,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
28,28,28,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Uttara Kannada,6,0,4,,11.0,155.0,0,0,66.0,0.0,48.0,,3955.0,32067.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56218.0,766.0,55339.0,,980496,505589,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
29,29,29,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Vijayapura,0,0,0,,340.0,583.0,0,0,2.0,0.0,2.0,,59571.0,50033.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36267.0,495.0,35764.0,,1535235,634270,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
30,30,30,2021-10-31,KA,292.0,11.0,345.0,106939,16747,28642,0,0,2347.0,75.0,2339.0,724215.0,622201.0,1373040.0,0.0,Yadgir,0,0,0,,108.0,62.0,0,0,0.0,0.0,2.0,,18060.0,15460.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27545.0,207.0,27337.0,,708887,348094,0,0.0,2022-01-22T01:23:35.511917+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988333.0,38082.0,2941578.0,50873103.0,42496209,22857316,0,29.0,29.0,0.0
