Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Gondia,149,0,0,,808,2169,0,696.0,0.0,174.0,,24718.0,16139.0,1322331,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,41327,571,40124,,1015747,734653,7,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,7.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Hingoli,23,0,70,,674,1621,0,136.0,0.0,126.0,,17251.0,23096.0,1178973,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18645,508,18109,,796160,467907,1,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,1.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Jalgaon,288,0,0,,1961,6932,0,1094.0,0.0,13.0,,72222.0,81773.0,4224442,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,141202,2716,137238,,2774693,1780776,32,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,32.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Jalna,129,2,0,,2577,2778,0,432.0,2.0,45.0,,42510.0,31863.0,1958483,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61364,1217,59681,,1364994,824790,1,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,1.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Kolhapur,370,1,73,,4256,7310,0,1817.0,3.0,423.0,,63374.0,69285.0,3874015,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,209283,5853,201733,,2947644,2062877,5,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,5.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Latur,472,0,137,,1262,3310,0,1871.0,1.0,596.0,,27682.0,41869.0,2455543,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,94540,2448,90656,,1676480,948087,6,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,6.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Mumbai,11317,9,22073,,17696,18137,0,106526.0,41.0,113831.0,,155273.0,177679.0,12442373,,,2614 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,979256,16435,875855,,10223055,8418121,2614,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,2614.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Nagpur,1698,0,83,,3298,8231,0,8525.0,1.0,2705.0,,89537.0,80760.0,4653171,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,504587,9130,488083,,3773523,2429272,71,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,71.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Nanded,532,0,108,,2755,6745,0,1912.0,0.0,254.0,,56119.0,55033.0,3356566,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92625,2660,88097,,2167123,1200422,7,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,7.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Nandurbar,92,0,9,,911,1631,0,370.0,0.0,60.0,,19104.0,17302.0,1646177,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40444,948,39127,,1053492,613309,3,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,3.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Nashik,1939,0,828,,4235,15404,0,9782.0,5.0,3820.0,,93766.0,153148.0,6109052,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,425915,8764,409326,,4477335,2669273,1,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,1.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Osmanabad,151,0,30,,750,1655,0,573.0,2.0,108.0,,21842.0,23859.0,1660311,,,116 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,68935,1992,66190,,1090286,620677,116,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,116.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Other State,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,111,31,,0,0,2,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,2.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Palghar,1544,2,849,,2871,8753,0,9787.0,16.0,2697.0,,51557.0,77123.0,2990116,,,15 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,153983,3342,140079,,2279763,1779257,15,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,15.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Parbhani,104,0,49,,1496,2633,0,465.0,0.0,138.0,,40920.0,27182.0,1835982,,,19 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,53030,1236,51349,,1259967,799713,19,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,19.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Pune,10047,0,4487,,12741,19351,0,50140.0,32.0,18222.0,,201732.0,225542.0,9426959,,,350 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1232646,19885,1168850,,9181806,6809342,350,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,350.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Raigad,2331,1,674,,2626,7200,0,15828.0,7.0,5605.0,,44816.0,77322.0,2635394,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,219765,4835,201154,,2191349,1701395,7,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,7.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Ratnagiri,222,0,151,,2491,4981,0,1193.0,0.0,602.0,,41527.0,48264.0,1612672,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,80768,2498,77305,,1077797,773516,5,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,5.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Sangli,475,0,130,,1554,2991,0,1970.0,3.0,745.0,,40117.0,36086.0,2820575,,,9 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,212675,5635,205424,,2170557,1533137,9,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,9.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Satara,940,0,225,,1246,2260,0,3870.0,5.0,1552.0,,36883.0,47926.0,3003922,,,31 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,256391,6503,246930,,2263771,1648447,31,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,31.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Sindhudurg,197,0,15,,645,2982,0,850.0,1.0,73.0,,10164.0,18947.0,848868,,,15 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,54105,1450,51639,,608585,462308,15,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,15.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Solapur,434,0,122,,1083,1309,0,1642.0,2.0,589.0,,74398.0,77721.0,4315527,,,113 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,213420,5617,206475,,2937704,1792928,113,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,113.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Thane,6845,3,2657,,10004,23681,0,58949.0,15.0,15465.0,,138131.0,169250.0,11060148,,,35 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,709680,11617,632049,,6650081,5045321,35,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,35.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Wardha,205,0,27,,1939,3341,0,742.0,0.0,47.0,,30923.0,16500.0,1296157,,,165 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58188,1218,56028,,956351,603328,165,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,165.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Washim,41,0,7,,639,1592,0,236.0,0.0,41.0,,17562.0,12913.0,1196714,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,41949,637,41091,,817072,582684,3,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,3.0
2022-01-14,MH,43211,19,33356,204531,105508,207604,0,290056.0,142.0,169715.0,1417741.0,1864435.0,2085634.0,Yavatmal,107,0,31,,1921,5742,0,485.0,0.0,110.0,,30583.0,49183.0,2775457,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,76642,1800,74359,,1796600,1043703,4,2022-01-15 17:07:33.264042,122153000,2022-01-15 17:07:33.264873,,3739 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7124278,141756,6717125,71564070,84544813,57711969,3739,3739.0,4.0
