,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Dakshina Kannada,18,0,32,,551,5107,0,0,169.0,9.0,202.0,,4621.0,35281.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115508.0,1680.0,113583.0,,1531928,855284,0,7.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,7.0
11,11,11,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Davanagere,0,0,0,,1234,4535,0,0,11.0,1.0,6.0,,7752.0,28188.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50990.0,608.0,50359.0,,1018280,500727,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
12,12,12,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Dharwad,4,0,3,,2282,4321,0,0,6.0,2.0,13.0,,20911.0,30498.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,60974.0,1315.0,59645.0,,1215756,567954,0,2.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,2.0
13,13,13,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Gadag,0,0,0,,3617,3084,0,0,0.0,0.0,0.0,,18145.0,21331.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25747.0,,698033,334738,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
14,14,14,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Hassan,4,0,27,,421,2682,0,0,124.0,3.0,150.0,,4670.0,23728.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111800.0,1256.0,110342.0,,1225293,618187,0,2.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,2.0
15,15,15,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Haveri,0,0,0,,538,2713,0,0,1.0,1.0,1.0,,5302.0,23192.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,644.0,21301.0,,999930,387320,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
16,16,16,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Kalaburagi,1,0,2,,3507,4152,0,0,9.0,0.0,9.0,,35631.0,43667.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61929.0,819.0,61092.0,,1329934,649465,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
17,17,17,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Kodagu,5,0,2,,1067,8435,0,0,116.0,0.0,43.0,,2205.0,18934.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37110.0,329.0,36625.0,,386672,221456,0,1.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,1.0
18,18,18,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Kolar,0,0,5,,987,2401,0,0,12.0,2.0,30.0,,11869.0,28472.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46917.0,638.0,46275.0,,993781,629629,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
19,19,19,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Koppal,0,0,1,,1479,5684,0,0,0.0,0.0,4.0,,15334.0,37274.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,521.0,34661.0,,817039,421131,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
20,20,20,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Mandya,9,0,8,,586,3538,0,0,53.0,0.0,40.0,,5053.0,26524.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73766.0,650.0,73042.0,,1189996,663260,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
21,21,21,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Mysuru,31,0,25,,9382,20357,0,0,244.0,9.0,219.0,,44759.0,99747.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179214.0,2418.0,176497.0,,2153767,1267663,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
22,22,22,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Other State,0,0,0,,0,0,0,0,,,,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,,
23,23,23,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Raichur,0,0,0,,1629,3631,0,0,1.0,0.0,2.0,,19756.0,37869.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39973.0,331.0,39641.0,,1025496,457408,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
24,24,24,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Ramanagara,0,0,0,,556,2005,0,0,6.0,1.0,7.0,,5457.0,21725.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24204.0,320.0,23870.0,,755092,471631,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
25,25,25,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Shivamogga,1,0,5,,887,3201,0,0,27.0,0.0,63.0,,18711.0,41648.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69446.0,1088.0,68257.0,,1163497,540424,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
26,26,26,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Tumakuru,8,1,28,,4781,8641,0,0,117.0,2.0,111.0,,34538.0,67184.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120849.0,1128.0,119459.0,,1680129,895171,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
27,27,27,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Udupi,4,0,4,,309,3078,0,0,46.0,0.0,58.0,,2119.0,23631.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76728.0,489.0,76191.0,,919549,533979,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
28,28,28,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Uttara Kannada,6,1,28,,351,3388,0,0,58.0,1.0,66.0,,3660.0,28982.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56231.0,767.0,55373.0,,980931,509541,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
29,29,29,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Vijayapura,0,0,0,,5078,8283,0,0,2.0,0.0,3.0,,51828.0,52965.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36268.0,495.0,35765.0,,1543242,646242,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
30,30,30,2021-11-02,KA,239.0,5.0,376.0,60711,66104,162103,0,0,2207.0,65.0,2282.0,693603.0,587592.0,1247847.0,0.0,Yadgir,0,0,0,,208,348,0,0,0.0,0.0,2.0,,16653.0,13969.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27545.0,207.0,27337.0,,711287,348573,0,0.0,2022-01-22T01:23:43.310048+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2988760.0,38089.0,2942272.0,51007738.0,42600931,23104503,0,29.0,29.0,0.0
