,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Dakshina Kannada,12,0,30,,279,1588,0,0,153.0,6.0,198.0,,3053.0,21638.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115520.0,1680.0,113613.0,,1532207,856872,0,7.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,7.0
11,11,11,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Davanagere,0,0,0,,20,120,0,0,10.0,1.0,5.0,,4371.0,18696.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50990.0,608.0,50359.0,,1018300,500847,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
12,12,12,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Dharwad,1,0,2,,782,1885,0,0,6.0,2.0,15.0,,12568.0,19503.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,60975.0,1315.0,59647.0,,1216538,569839,0,2.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,2.0
13,13,13,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Gadag,0,0,0,,2196,267,0,0,0.0,0.0,0.0,,17269.0,13158.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25747.0,,700229,335005,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
14,14,14,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Hassan,8,0,22,,117,672,0,0,114.0,2.0,161.0,,2551.0,12161.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111808.0,1256.0,110364.0,,1225410,618859,0,2.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,2.0
15,15,15,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Haveri,0,0,0,,78,309,0,0,1.0,1.0,1.0,,2653.0,11590.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,644.0,21301.0,,1000008,387629,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
16,16,16,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Kalaburagi,0,0,0,,1543,1437,0,0,9.0,0.0,9.0,,25193.0,24510.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61929.0,819.0,61092.0,,1331477,650902,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
17,17,17,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Kodagu,5,0,5,,123,755,0,0,90.0,0.0,41.0,,1894.0,16155.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37115.0,329.0,36630.0,,386795,222211,0,1.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,1.0
18,18,18,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Kolar,0,0,2,,548,1371,0,0,11.0,2.0,27.0,,7597.0,16044.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46917.0,638.0,46277.0,,994329,631000,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
19,19,19,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Koppal,0,0,0,,262,805,0,0,0.0,0.0,4.0,,9947.0,26036.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,521.0,34661.0,,817301,421936,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
20,20,20,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Mandya,6,0,3,,259,1423,0,0,54.0,0.0,38.0,,2078.0,12078.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73772.0,650.0,73045.0,,1190255,664683,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
21,21,21,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Mysuru,19,0,27,,2875,5031,0,0,245.0,7.0,211.0,,38149.0,82945.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179233.0,2418.0,176524.0,,2156642,1272694,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
22,22,22,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Other State,0,0,0,,0,0,0,0,0.0,0.0,0.0,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
23,23,23,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Raichur,1,0,0,,1216,2838,0,0,1.0,0.0,1.0,,14423.0,28867.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39974.0,331.0,39641.0,,1026712,460246,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
24,24,24,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Ramanagara,1,0,2,,273,358,0,0,4.0,1.0,7.0,,2348.0,8108.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24205.0,320.0,23872.0,,755365,471989,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
25,25,25,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Shivamogga,1,0,0,,65,208,0,0,26.0,0.0,46.0,,13494.0,30212.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69447.0,1088.0,68257.0,,1163562,540632,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
26,26,26,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Tumakuru,11,0,13,,2181,4398,0,0,119.0,1.0,110.0,,27114.0,47551.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120860.0,1128.0,119472.0,,1682310,899569,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
27,27,27,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Udupi,11,0,11,,49,404,0,0,55.0,0.0,62.0,,1335.0,12114.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76739.0,489.0,76202.0,,919598,534383,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
28,28,28,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Uttara Kannada,12,1,7,,41,270,0,0,66.0,2.0,61.0,,2501.0,20925.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56243.0,768.0,55380.0,,980972,509811,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
29,29,29,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Vijayapura,0,0,0,,744,2254,0,0,2.0,0.0,2.0,,32922.0,33554.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36268.0,495.0,35765.0,,1543986,648496,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
30,30,30,2021-11-03,KA,254.0,2.0,316.0,76420,24595,52405,0,0,2179.0,54.0,2249.0,652672.0,413915.0,837800.0,0.0,Yadgir,0,0,0,,1561,260,0,0,0.0,0.0,2.0,,9459.0,3552.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27545.0,207.0,27337.0,,712848,348833,0,0.0,2022-01-22T01:23:46.950756+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2989014.0,38091.0,2942588.0,51084158.0,42625526,23156908,0,29.0,29.0,0.0
