Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Koppal,0,0,0,,1681,8172,0,35198.0,521.8571428571429,34661.0,,823785,453138,1391292,,,,35198,523,34661,,823785,453138,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1276923.0,9853
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Mandya,5,0,4,,1036,4427,0,,,,,1194224,683575,1808680,,,,73804,654,73084,,1194224,683575,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1877799.0,5463
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Mysuru,18,0,21,,4072,11619,0,,,,,2178335,1329015,2994744,,,,179330,2417,176725,,2178335,1329015,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,3507350.0,15691
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Raichur,1,0,0,,1360,3347,0,39975.42857142857,331.7142857142857,39641.71428571428,,1037374,483873,1924773,,,,39978,332,39642,,1037374,483873,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1521247.0,4707
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Ramanagara,2,0,0,,408,1346,0,24206.714285714286,320.0,23873.428571428572,,760118,490673,1082739,,,,24210,320,23875,,760118,490673,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1250791.0,1754
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Shivamogga,0,0,0,,1037,5304,0,,,,,1168133,561882,1755512,,,,69460,1090,68269,,1168133,561882,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1730015.0,6341
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Tumakuru,6,0,58,,1804,6239,0,,,,,1700523,950681,2681449,,,,120903,1132,119616,,1700523,950681,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,2651204.0,8043
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Udupi,4,0,5,,221,3578,0,,,,,920876,553079,1177908,,,,76776,488,76237,,920876,553079,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1473955.0,3799
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Uttara Kannada,5,0,5,,269,2402,0,,,,,982842,527194,1353299,,,,56282,771,55430,,982842,527194,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1510036.0,2671
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Vijayapura,1,0,0,,2200,8246,0,36270.71428571428,495.0,35765.857142857145,,1559713,698359,2175102,,,,36272,495,35768,,1559713,698359,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,2258072.0,10446
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Yadgir,0,0,0,,522,350,0,,,,,720896,358850,1172985,,,,27545,206,27338,,720896,358850,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,1079746.0,872
2021-11-09,KA,293,4,323,79996,49062,159460,0,2989743.714285714,38106.71428571428,2943494.0,,42904393.0,24029687.0,Others*,0,0,0,,0,0,0,,,,,0,0,0,,,,36,3,33,,0,0,2021-11-10T15:47:28.182213+05:30,65798000,2021-11-10T15:47:28.182213+05:30,,,2990528,38122,2944422,51572429,42904393,24029687,66934080.0,208522.0,66934080.0,,0
