,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Gondia,1,0,1,,1350,4404,0,0,1.0,0.0,1.0,,4213.0,14284.0,0,1322331,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40520,569,39942,,895411,491757,0,7,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,7.0
11,11,11,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Hingoli,0,0,0,,7819,3569,0,0,1.0,0.0,10.0,,21645.0,9877.0,0,1178973,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18477,506,17959,,568424,214489,0,1,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,1.0
12,12,12,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Jalgaon,4,0,4,,9473,6890,0,0,14.0,0.0,15.0,,28319.0,27289.0,0,4224442,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,139953,2714,137200,,2121840,732351,0,32,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,32.0
13,13,13,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Jalna,6,0,0,,3405,2932,0,0,20.0,1.0,20.0,,11263.0,9689.0,0,1958483,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60642,1210,59407,,1105914,429516,0,1,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,1.0
14,14,14,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Kolhapur,2,0,0,,4293,9833,0,0,40.0,0.0,52.0,,11618.0,29310.0,0,3874015,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,206741,5847,200776,,2550359,1076890,0,5,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,5.0
15,15,15,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Latur,4,2,0,,8128,6088,0,0,26.0,2.0,0.0,,27026.0,22233.0,0,2455543,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92172,2439,89668,,1226823,538297,0,6,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,6.0
16,16,16,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Mumbai,276,2,176,,15942,51046,0,0,2011.0,28.0,2533.0,,70972.0,269629.0,0,12442373,,,2525 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,759562,16287,737123,,9221155,5914641,0,2525,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,2525.0
17,17,17,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Nagpur,4,0,0,,9914,13489,0,0,30.0,0.0,0.0,,37230.0,64013.0,0,4653171,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,493651,9128,484386,,3057698,1543420,0,71,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,71.0
18,18,18,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Nanded,1,0,0,,7812,6727,0,0,18.0,0.0,28.0,,32132.0,24841.0,0,3356566,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,90434,2658,87755,,1633340,601086,0,7,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,7.0
19,19,19,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Nandurbar,0,0,0,,4469,2343,0,0,0.0,0.0,1.0,,13396.0,6839.0,0,1646177,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40007,948,39056,,782357,369906,0,3,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,3.0
20,20,20,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Nashik,40,1,13,,13480,12515,0,0,353.0,4.0,532.0,,49832.0,49385.0,0,6109052,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,411197,8684,402112,,3562382,1365398,0,1,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,1.0
21,21,21,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Osmanabad,20,0,0,,4932,1955,0,0,46.0,7.0,104.0,,17822.0,8095.0,0,1660311,,,116 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67902,1974,65751,,839571,320873,0,116,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,116.0
22,22,22,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Other State,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,111,31,,0,0,0,2,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,2.0
23,23,23,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Palghar,21,0,11,,6148,11446,0,0,173.0,0.0,197.0,,26071.0,72262.0,0,2990116,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,138255,3289,134697,,1904563,768379,0,14,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,14.0
24,24,24,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Parbhani,2,0,5,,7503,3118,0,0,26.0,2.0,27.0,,27383.0,13491.0,0,1835982,,,19 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,52397,1235,51109,,950166,398570,0,19,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,19.0
25,25,25,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Pune,205,3,219,,10299,28714,0,0,1588.0,22.0,1826.0,,36614.0,114136.0,0,9426959,,,349 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1157010,19630,1134097,,7892695,4406886,0,349,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,349.0
26,26,26,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Raigad,41,1,0,,4193,7929,0,0,289.0,3.0,363.0,,15540.0,40906.0,0,2635394,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,196376,4556,191218,,1881046,826085,0,7,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,7.0
27,27,27,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Ratnagiri,3,0,0,,1047,1319,0,0,43.0,5.0,93.0,,4203.0,6954.0,0,1612672,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,79021,2489,76444,,927076,398432,0,5,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,5.0
28,28,28,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Sangli,10,1,100,,2602,9747,0,0,86.0,2.0,300.0,,8460.0,32435.0,0,2820575,,,9 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,209889,5616,204064,,1821226,839251,0,9,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,9.0
29,29,29,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Satara,25,4,18,,2192,9455,0,0,196.0,17.0,310.0,,9200.0,37582.0,0,3003922,,,31 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,250705,6453,244025,,1976555,911846,0,31,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,31.0
30,30,30,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Sindhudurg,12,0,0,,1002,1248,0,0,62.0,3.0,91.0,,2704.0,4661.0,0,848868,,,15 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,52875,1439,51242,,529711,286092,0,15,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,15.0
31,31,31,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Solapur,29,1,55,,9045,8347,0,0,202.0,2.0,289.0,,27118.0,24865.0,0,4315527,,,110 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,210764,5559,204851,,2287472,722732,0,110,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,110.0
32,32,32,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Thane,137,9,130,,19152,34749,0,0,1039.0,32.0,1359.0,,68826.0,175778.0,0,11060148,,,35 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,611628,11509,598746,,5581154,2964429,0,35,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,35.0
33,33,33,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Wardha,2,0,0,,2470,3783,0,0,5.0,1.0,2.0,,7299.0,12403.0,0,1296157,,,165 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,57350,1218,55958,,766277,331514,0,165,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,165.0
34,34,34,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Washim,1,0,0,,5161,3872,0,0,2.0,0.0,2.0,,17904.0,15338.0,0,1196714,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,41665,637,41023,,607045,343131,0,3,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,3.0
35,35,35,2021-11-11,MH,997,28,1016,108086,248567,307362,0,0,6121.0,130.0,8685.0,575191.0,851195.0,1315473.0,0.0,Yavatmal,1,0,1,,10189,6220,0,0,8.0,0.0,6.0,,34158.0,22216.0,0,2775457,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,75975,1798,74166,,1268323,526854,0,4,2022-01-22 00:35:05.068438,122153000,2022-01-22 00:35:05.069263,,3645 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6621420,140475,6464948,63630632,68520368,32692641,0,3645,3645.0,4.0
