,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Dakshina Kannada,17,0,17,,311,3068,0,0,97.0,4.0,173.0,,4008.0,36444.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115633.0,1683.0,113813.0,,1536433,894846,0,7.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,7.0
11,11,11,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Davanagere,2,0,0,,93,538,0,0,4.0,0.0,9.0,,2575.0,13468.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50994.0,608.0,50372.0,,1021109,514701,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
12,12,12,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Dharwad,2,0,1,,1497,3824,0,0,21.0,1.0,4.0,,18212.0,43097.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,61002.0,1317.0,59651.0,,1235104,613297,0,2.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,2.0
13,13,13,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Gadag,0,0,0,,2172,1110,0,0,0.0,0.0,1.0,,23200.0,23363.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26066.0,319.0,25747.0,,725194,358995,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
14,14,14,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Hassan,23,0,15,,361,2819,0,0,105.0,0.0,146.0,,4252.0,40894.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111920.0,1256.0,110530.0,,1229895,660920,0,2.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,2.0
15,15,15,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Haveri,0,0,0,,211,2568,0,0,0.0,0.0,3.0,,5249.0,48432.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21947.0,643.0,21304.0,,1005257,436062,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
16,16,16,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Kalaburagi,0,0,0,,2577,4980,0,0,9.0,1.0,7.0,,23887.0,57669.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61940.0,820.0,61105.0,,1356753,710119,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
17,17,17,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Kodagu,2,1,3,,101,926,0,0,27.0,1.0,124.0,,1356.0,16293.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37151.0,330.0,36758.0,,388246,239294,0,1.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,1.0
18,18,18,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Kolar,4,0,7,,1659,3436,0,0,42.0,1.0,34.0,,17001.0,35290.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,46964.0,635.0,46272.0,,1011772,666965,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
19,19,19,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Koppal,0,1,0,,1034,4173,0,0,0.0,3.0,0.0,,9938.0,44630.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35198.0,524.0,34661.0,,827320,467296,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
20,20,20,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Mandya,2,0,3,,1462,6247,0,0,38.0,2.0,56.0,,20947.0,89801.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73814.0,654.0,73099.0,,1211634,757359,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
21,21,21,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Mysuru,11,1,24,,2576,9328,0,0,110.0,6.0,214.0,,26053.0,77180.0,0,2994744,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,179356.0,2418.0,176774.0,,2186315,1358287,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
22,22,22,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Other State,0,0,0,,0,0,0,0,,,,,,,0,0,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36.0,3.0,33.0,,0,0,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,,
23,23,23,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Raichur,0,0,0,,1090,4388,0,0,4.0,1.0,1.0,,15129.0,38316.0,0,1924773,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39978.0,332.0,39642.0,,1042158,499425,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
24,24,24,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Ramanagara,0,0,1,,346,765,0,0,5.0,1.0,3.0,,6831.0,27023.0,0,1082739,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24211.0,321.0,23876.0,,762602,500318,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
25,25,25,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Shivamogga,4,0,5,,611,3848,0,0,22.0,0.0,6.0,,6602.0,32934.0,0,1755512,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69475.0,1090.0,68274.0,,1170399,574411,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
26,26,26,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Tumakuru,12,1,22,,1392,4819,0,0,48.0,2.0,170.0,,26245.0,76460.0,0,2681449,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,120923.0,1133.0,119654.0,,1710997,982175,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
27,27,27,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Udupi,3,0,5,,170,2182,0,0,36.0,1.0,29.0,,2053.0,34361.0,0,1177908,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76781.0,488.0,76244.0,,921736,569700,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
28,28,28,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Uttara Kannada,16,0,3,,217,2029,0,0,61.0,0.0,56.0,,3003.0,28939.0,0,1353299,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56308.0,771.0,55442.0,,984068,539286,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
29,29,29,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Vijayapura,0,0,1,,1202,5036,0,0,2.0,0.0,5.0,,22830.0,73478.0,0,2175102,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36273.0,495.0,35770.0,,1567362,723145,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
30,30,30,2021-11-11,KA,286.0,7.0,289.0,111190,43455,118531,0,0,1867.0,43.0,2074.0,663721.0,444461.0,1417286.0,0.0,Yadgir,0,0,0,,791,700,0,0,1.0,0.0,0.0,,11174.0,21185.0,0,1172985,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,27546.0,206.0,27338.0,,724326,370165,0,0.0,2022-01-22T01:24:17.430248+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2991142.0,38138.0,2944958.0,51801367.0,43089694,24629630,0,29.0,29.0,0.0
